MODL,REPL,NRET,MTHD,THRC,NLEA,NINT_TRUE,NINT_ESTI,FN,FP,FNR,FPR,RF
Palaeognathae,19,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,19,10000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,19,10000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,19,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,19,50000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,19,50000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,19,50000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,19,50000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,19,50000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,19,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,19,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,19,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,19,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,19,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,19,100000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,10,astral-bp,0.4,13,10,8,6,4,0.600000,0.400000,0.500000
Palaeognathae,20,10,astral-bp,0.5,13,10,5,7,2,0.700000,0.200000,0.450000
Palaeognathae,20,10,astral-bp,0.6,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,20,10,astral-bp,0.7,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,20,10,astral-bp,0.8,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,20,10,astral-bp,0.9,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,20,50,astral-bp,0.4,13,10,10,3,3,0.300000,0.300000,0.300000
Palaeognathae,20,50,astral-bp,0.5,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,20,50,astral-bp,0.6,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,20,50,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,20,50,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,20,50,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,20,100,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,100,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,100,astral-bp,0.6,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,20,100,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,20,100,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,20,100,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,20,500,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,500,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,500,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,20,500,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,20,500,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,20,500,astral-bp,0.9,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,20,1000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,1000,astral-bp,0.5,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,20,1000,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,20,1000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,20,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,20,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,20,5000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,5000,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,5000,astral-bp,0.6,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,5000,astral-bp,0.7,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,5000,astral-bp,0.8,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,5000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,10000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,10000,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,20,10000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,10000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,10000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,50000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,50000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,50000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,20,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,20,100000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,10,astral-bp,0.4,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,21,10,astral-bp,0.5,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,21,10,astral-bp,0.6,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,21,10,astral-bp,0.7,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,21,10,astral-bp,0.8,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,21,10,astral-bp,0.9,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,21,50,astral-bp,0.4,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,21,50,astral-bp,0.5,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,21,50,astral-bp,0.6,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,21,50,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,50,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,50,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,100,astral-bp,0.4,13,10,10,4,4,0.400000,0.400000,0.400000
Palaeognathae,21,100,astral-bp,0.5,13,10,9,4,3,0.400000,0.300000,0.350000
Palaeognathae,21,100,astral-bp,0.6,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,100,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,100,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,100,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,500,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,500,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,500,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,500,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,21,500,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,500,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,21,1000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,21,1000,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,21,1000,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,21,1000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,21,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,21,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,21,5000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,5000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,5000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,5000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,5000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,5000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,21,10000,astral-bp,0.4,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,10000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,10000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,10000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,10000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,50000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,50000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,50000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,21,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,21,100000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,22,10,astral-bp,0.4,13,10,9,3,2,0.300000,0.200000,0.250000
Palaeognathae,22,10,astral-bp,0.5,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,22,10,astral-bp,0.6,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,22,10,astral-bp,0.7,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,22,10,astral-bp,0.8,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,22,10,astral-bp,0.9,13,10,0,10,0,1.000000,0.000000,0.500000
Palaeognathae,22,50,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,22,50,astral-bp,0.5,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,22,50,astral-bp,0.6,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,22,50,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,22,50,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,22,50,astral-bp,0.9,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,22,100,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,22,100,astral-bp,0.5,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,22,100,astral-bp,0.6,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,22,100,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,100,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,100,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,500,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,22,500,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,22,500,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,500,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,500,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,500,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,1000,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,22,1000,astral-bp,0.5,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,22,1000,astral-bp,0.6,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,22,1000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,5000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,22,5000,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,22,5000,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,5000,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,5000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,5000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,10000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,10000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,22,10000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,22,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,22,10000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,10000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,22,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,50000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,50000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,50000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,22,100000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,10,astral-bp,0.4,13,10,4,7,1,0.700000,0.100000,0.400000
Palaeognathae,23,10,astral-bp,0.5,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,23,10,astral-bp,0.6,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,23,10,astral-bp,0.7,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,23,10,astral-bp,0.8,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,23,10,astral-bp,0.9,13,10,3,7,0,0.700000,0.000000,0.350000
Palaeognathae,23,50,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,23,50,astral-bp,0.5,13,10,8,4,2,0.400000,0.200000,0.300000
Palaeognathae,23,50,astral-bp,0.6,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,23,50,astral-bp,0.7,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,23,50,astral-bp,0.8,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,23,50,astral-bp,0.9,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,23,100,astral-bp,0.4,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,23,100,astral-bp,0.5,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,100,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,100,astral-bp,0.7,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,23,100,astral-bp,0.8,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,23,100,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,23,500,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,23,500,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,23,500,astral-bp,0.6,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,500,astral-bp,0.7,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,500,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,500,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,1000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,23,1000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,23,1000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,23,1000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,23,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,23,5000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,5000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,5000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,5000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,5000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,23,5000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,23,10000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,10000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,10000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,10000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,10000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,10000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,23,50000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,50000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,50000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,50000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,50000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,50000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,100000,astral-bp,0.8,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,23,100000,astral-bp,0.9,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,24,10,astral-bp,0.4,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,24,10,astral-bp,0.5,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,24,10,astral-bp,0.6,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,24,10,astral-bp,0.7,13,10,4,6,0,0.600000,0.000000,0.300000
Palaeognathae,24,10,astral-bp,0.8,13,10,4,6,0,0.600000,0.000000,0.300000
Palaeognathae,24,10,astral-bp,0.9,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,24,50,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,24,50,astral-bp,0.5,13,10,9,2,1,0.200000,0.100000,0.150000
Palaeognathae,24,50,astral-bp,0.6,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,24,50,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,24,50,astral-bp,0.8,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,24,50,astral-bp,0.9,13,10,5,5,0,0.500000,0.000000,0.250000
Palaeognathae,24,100,astral-bp,0.4,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,24,100,astral-bp,0.5,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,24,100,astral-bp,0.6,13,10,7,3,0,0.300000,0.000000,0.150000
Palaeognathae,24,100,astral-bp,0.7,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,24,100,astral-bp,0.8,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,24,100,astral-bp,0.9,13,10,6,4,0,0.400000,0.000000,0.200000
Palaeognathae,24,500,astral-bp,0.4,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,24,500,astral-bp,0.5,13,10,10,2,2,0.200000,0.200000,0.200000
Palaeognathae,24,500,astral-bp,0.6,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,24,500,astral-bp,0.7,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,24,500,astral-bp,0.8,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,24,500,astral-bp,0.9,13,10,8,3,1,0.300000,0.100000,0.200000
Palaeognathae,24,1000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,24,1000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,1000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,1000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,1000,astral-bp,0.8,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,24,1000,astral-bp,0.9,13,10,8,2,0,0.200000,0.000000,0.100000
Palaeognathae,24,5000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,24,5000,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,24,5000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,5000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,5000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,5000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,10000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,24,10000,astral-bp,0.5,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,10000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,10000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,10000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,10000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,50000,astral-bp,0.4,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,24,50000,astral-bp,0.5,13,10,10,1,1,0.100000,0.100000,0.100000
Palaeognathae,24,50000,astral-bp,0.6,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,50000,astral-bp,0.7,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,50000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,50000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,100000,astral-bp,0.4,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,24,100000,astral-bp,0.5,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,24,100000,astral-bp,0.6,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,24,100000,astral-bp,0.7,13,10,10,0,0,0.000000,0.000000,0.000000
Palaeognathae,24,100000,astral-bp,0.8,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,24,100000,astral-bp,0.9,13,10,9,1,0,0.100000,0.000000,0.050000
Palaeognathae,25,10,astral-bp,0.4,13,10,8,5,3,0.500000,0.300000,0.400000
Palaeognathae,25,10,astral-bp,0.5,13,10,6,6,2,0.600000,0.200000,0.400000
Palaeognathae,25,10,astral-bp,0.6,13,10,5,6,1,0.600000,0.100000,0.350000
Palaeognathae,25,10,astral-bp,0.7,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,25,10,astral-bp,0.8,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,25,10,astral-bp,0.9,13,10,2,8,0,0.800000,0.000000,0.400000
Palaeognathae,25,50,astral-bp,0.4,13,10,8,4,2,0.400000,0.200000,0.300000
Palaeognathae,25,50,astral-bp,0.5,13,10,6,4,0,0.400000,0.000000,0.200000
